 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
106.59375,45.76168524,0.377526506,0.34544025,0.930602007,11.59572779,15.19977799,264.2837707,0.0
137.4609375,48.24982227,-0.072711561,-0.274906828,1.420568562,14.29986593,12.3738797,172.8077629,0.0
7.6328125,29.46233589,7.288394672000001,53.75696761,164.8662207,74.20219256,-0.66856932,-0.7368558759999999,1.0
96.4140625,54.96853181,0.447716066,-0.31881954,0.414715719,8.425767782000001,25.96879301,733.9350929,0.0
113.2890625,59.61676468,0.042194363,-0.8077882590000001,4.739130435,24.81123735,6.624811467000001,48.46934322,0.0
133.09375,50.98076192,-0.1855268339999999,-0.170614756,1.509197324,12.9345826,12.27492356,187.0354181,0.0
103.40625,52.14499579,,-0.1025129259999999,1.58277592,,11.61633746,152.95471840000002,0.0
113.4296875,41.97314685,0.226441991,0.455701831,2.6103678930000003,16.28052655,8.780752707000001,94.13020752,0.0
134.84375,54.28015255,-0.0915728069999999,-0.154085863,1.194816054,,14.92906941,276.34817680000003,0.0
128.9375,48.83722165,0.050050388,0.1559388,1.264214047,15.75386846,13.54654036,190.8732175,0.0
128.3125,54.37295255,0.050626618,-0.48429526,1.986622074,15.0614068,10.04011849,120.8250818,0.0
113.71875,50.70994995,,-0.019120225,2.37458194,14.76143022,9.197034461,108.5554995,0.0
130.296875,49.4090641,-0.017516538,-0.079880707,3.379598662,23.40917948,7.579672701000001,59.75933871,0.0
153.0078125,43.5108636,-0.259239869,0.899394406,2.612876254,17.54944667,8.562437391,86.26757146,0.0
81.921875,37.20899786,0.877330217,2.686085735,2.172240803,12.80861562,10.19348194,149.8744006,0.0
145.609375,53.06470613,-0.422541622,-0.392377282,181.8553512,50.52247071,-2.236509777,4.936108725,0.0
93.84375,39.75892932,0.675871167,1.581981359,2.775083612,16.0961393,8.571765431000001,97.66829139,0.0
91.6875,45.69989572,0.560429654,0.766810016,3.421404682,,6.794225985,50.15505014,0.0
117.125,49.12229636,0.287311656,0.150163866,3.724916388,18.52952307,7.425147914,68.57475577,0.0
114.7109375,54.9329353,,-0.309564258,1.906354515,13.38838137,10.0551101,134.7257925,0.0
125.1953125,45.50001006,-0.007334637,0.052865909,2.247491639,13.26998847,9.866218113,136.5937781,0.0
87.359375,35.46933851,,2.723704585,2.196488294,12.54159718,10.11716739,153.9678941,0.0
128.1171875,45.50714592,0.197436315,0.335259573,3.775919732,18.96357066,6.788435238,57.75732275,0.0
109.6015625,55.03739352,0.214880245,-0.362173078,2.529264214,,8.390333396,,0.0
113.25,49.8287693,,0.084225128,2.450668896,15.07767208,9.948781371,129.6232217,0.0
101.2734375,44.47343218,0.194883671,0.476561007,3.164715719,18.71777166,7.421649881,63.87265105,0.0
119.9921875,51.3411531,0.214492295,-0.342845155,1.850334448,13.77386072,11.13282795,154.5172866,0.0
25.1015625,50.44053427,3.347547018,10.45598155,89.64632107,72.03009053,0.417781874,-0.84980008,1.0
121.6953125,46.74006555,0.154725012,0.394200116,2.821906355,18.5379721,8.883730932,90.02949437,0.0
92.1953125,41.55851646,,1.638612977,1.264214047,15.61162493,13.69659352,195.5778504,0.0
126.1875,51.76898052,0.0466193259999999,-0.162331753,1.922240803,12.59179566,10.95004048,166.0446215,0.0
109.28125,50.27672447,0.147125921,-0.054939919,2.523411371,16.06259559,9.154664866,104.9971874,0.0
128.6484375,48.70343767,,-0.3948136339999999,0.93812709,13.18841533,15.23245522,243.1387517,0.0
109.765625,48.81205736,0.125269655,0.200025875,5.35367893,30.04290958,5.929614207999999,35.64671247,0.0
124.96875,46.58475768,0.196337517,0.345916701,0.8511705690000001,,16.3641774,312.1507963,0.0
116.1171875,50.17650426,0.277057466,-0.0925370569999999,2.224080268,13.24789207,9.562574411,,0.0
128.59375,55.22134968,-0.030992975,-0.398107541,15.18812709,47.02982999,3.054503377,8.097409554,0.0
118.2421875,46.58321621,0.228857675,0.202205928,122.2190635,68.06034975,-1.17732361,-0.451929629,0.0
68.171875,39.00923556,1.890852823,5.974870302,7.306856187,32.44494158,5.0935725860000005,27.16879704,1.0
27.265625,37.3886857,4.432206376,19.82980533,94.27675585,62.46036465,0.642852525,0.076265507,1.0
137.0859375,49.18349370000001,0.036279702,-0.077301366,1.18812709,11.43728981,14.00105056,244.7837482,0.0
126.421875,48.1226638,0.413317801,-0.057802266,3.02006689,20.15262662,8.851242549,87.60215314,0.0
121.921875,52.64631536,0.0950943569999999,-0.28414314,2.227424749,14.39121749,10.09580047,130.7173256,0.0
122.6015625,45.67554389,0.249650502,0.238857313,0.965719064,12.4741738,14.36689058,225.9897652,0.0
81.1171875,34.88297872,,3.660842118,2.733277592,16.79887706,8.08768427,,0.0
41.078125,31.43783782,4.194338965,23.50961288,24.43896321,55.44445339,2.351378114,4.689224745,1.0
119.9609375,47.58288859,,-0.178351612,1.012541806,12.61571232,14.34482302,228.4421706,0.0
122.3828125,55.96568719,0.095371655,-0.713314903,0.760869565,11.1326604,17.09836446,322.5411619,0.0
88.609375,35.04266025,0.794415553,2.964896881,1.772575251,15.54334054,10.52082348,123.6145093,0.0
111.6796875,46.51913813,0.309007275,0.055478827,5.837792642,25.9027402,4.897668719,25.27479933,0.0
131.1015625,52.347522600000005,-0.123295178,-0.261854192,2.840301003,16.87011412,8.914689791,97.01764148,0.0
124.1640625,58.49556305,0.23642368,-0.630157294,0.7416387959999999,9.389436104,19.518922600000003,470.9716558999999,0.0
128.0546875,60.65196676,-0.080955502,-0.699892982,2.626254181,16.71294973,8.614913852,89.05951813,0.0
56.6328125,37.13570365,2.899642854,11.98062,12.9180602,45.51209889,3.844090199,14.17831992,1.0
142.453125,47.2851819,,-0.0467239,3.192307692,16.82731915,7.62734658,73.83646754,0.0
107.9765625,41.39132322,,0.6875919540000001,2.784280936,15.11838303,8.066678035,89.2944149,0.0
131.0078125,55.74614562,-0.006112052,-0.579011603,2.282608696,14.26377402,10.21265188,,0.0
110.921875,46.86876781,0.1821538389999999,0.092143517,2.306856187,18.20912483,9.189732489,93.54398436,0.0
129.359375,49.49632789,-0.068273423,-0.218610158,1.29180602,12.51771854,12.07342599,179.9155038,0.0
126.03125,36.21635022,-0.1725329169999999,1.33718146,0.922240803,,16.51469129,338.0277439,0.0
120.125,51.83040252,,-0.298136852,1.201505017,15.00825963,13.63984303,194.687599,0.0
135.9140625,34.36614144,-0.256653992,2.003567503,4.844481605,23.94581875,5.816359736,37.74893669,0.0
102.2578125,41.36352675,0.22884818,0.669608585,2.234949833,14.33448315,9.561480443,117.5372805,0.0
134.6484375,53.41312892,,-0.463475879,2.33277592,14.61156925,9.783336503,122.5290836,0.0
81.109375,36.79869953,1.512642171,4.522207806,8.422240803,,4.747951339,21.65644713,1.0
113.40625,51.53070042,0.251037373,-0.327345601,1.846989967,12.43138355,10.82510855,166.1696125,0.0
31.59375,33.38165605,4.32401085,21.06324237,67.14548495,70.7444686,1.07293357,,1.0
121.3359375,53.077078,-0.054325172,-0.690150358,2.765886288,20.29878096,8.513722377999999,76.50253771,0.0
118.40625,47.53755711,0.287346268,0.201792212,3.012541806,15.91403568,7.731587251,79.56010249,0.0
58.4296875,30.67411459,2.723478618,14.64021487,14.72993311,48.67706162,3.3766411510000003,10.29081577,1.0
136.1015625,44.08866065,,0.015481336,9.903010033,40.0258565,4.160176446,16.58034372,0.0
75.5,47.71562899,,3.40732993,13.19063545,42.67672812,3.817963177,14.92776886,1.0
125.8828125,46.93406629999999,,-0.054529072,2.22909699,13.25985553,9.874567875,138.113149,0.0
128.984375,58.9234122,,-0.518005038,4.440635452,24.75101405,6.519462908,45.34360422,0.0
131.46875,41.92775362,-0.098552611,0.858819441,2.259197324,18.62236152,9.316408231,93.31909641,0.0
132.6171875,49.25636398,,-0.146917248,7.79264214,36.10786719,4.660461827,20.70597985,0.0
126.9921875,41.59786955,-0.040839971,0.289285922,3.245819398,21.7901156,7.249599849,55.37441861,0.0
98.1875,45.48931021,0.282672503,0.326500593,1.701505017,,10.47971455,140.6119607,0.0
155.40625,44.95560962,-0.240121397,0.271229756,2.9389632110000004,19.00058405,9.389682282,,0.0
53.5859375,37.68154541,2.9889585210000003,10.74878445,32.97826087,65.39939959,2.042710545,3.116334488,1.0
138.9609375,42.43439833,-0.09102117,0.536304689,4.425585283999999,20.26918302,6.010052412,44.28739002,0.0
132.9375,49.76628973,0.28923962,-0.24119453,2.432274247,17.26571588,10.97006138,136.5203899,0.0
103.8125,44.55083999,0.196478353,0.293436215,3.998327759,22.84552598,7.180365659,56.60122503,0.0
142.578125,53.02411146,-0.3682533639999999,-0.2349775969999999,6.321906355,30.98952064,5.443827355,30.31643521,0.0
123.6171875,44.9214803,-0.064720117,0.303181359,1.174749164,11.64721382,13.62498639,,0.0
155.5390625,60.13057437,-0.924501179,0.06318977,145.9531773,89.30809557,-0.482838959,,0.0
99.5703125,48.39900625,0.395253231,0.235198142,1.287625418,14.65948666,12.53860419,166.2860654,0.0
122.1953125,48.58900638,0.135569768,-0.013854175,3.157190635,17.3674254,7.881017948999999,74.94774087,0.0
130.171875,44.34913143,0.248646786,0.414137747,3.803511706,26.22010681,7.294434699,53.79774129,0.0
129.8984375,50.58221029,,-0.298442521,2.170568562,13.22221969,10.67177018,153.6812272,0.0
125.6328125,53.64886868,0.024443785,-0.699509341,6.929765886,28.85548267,4.51005391,20.86133305,0.0
119.1171875,48.75859237,0.183128343,0.190505132,2.107859532,13.85149033,10.45736764,141.82306630000002,0.0
85.421875,40.9633238,,3.822059343,14.96070234,48.12052136,3.179577139,8.903374507,1.0
133.671875,47.84628861,0.119439821,-0.063470228,1.092809365,14.89384674,14.39557514,213.41121830000003,0.0
33.203125,41.88215599,3.751521906,14.37265825,108.5802676,79.64975218,0.026774705,-1.129047672,1.0
105.09375,50.12802944,,-0.084136727,1.525083612,14.94354615,12.19689233,167.3618093,0.0
121.6796875,53.35859432,-0.217866224,-0.247728426,11.20150502,42.12259577,3.891134318,14.3597952,0.0
120.796875,44.30458487,0.187172436,0.3912225139999999,1.801839465,11.97942899,12.08240964,199.3911965,0.0
123.9140625,53.31276045,-0.052313723,-0.403105262,1.614548495,13.06772003,11.487360699999998,163.9477371,0.0
125.609375,53.51478102,0.109210844,-0.413431636,2.2466555180000003,13.53869213,9.713802964,129.5236723,0.0
109.3359375,47.86100927,0.238169773,0.266654812,2.219063545,13.92240217,9.655650399,123.2870333,0.0
109.328125,40.83428962,0.411973,0.860075813,1.7349498330000002,15.44682807,10.93395786,135.7982181,0.0
127.4140625,54.88020012,0.02122791,-0.906975948,114.47575249999998,52.18474624,0.871488464,0.386045921,0.0
110.6953125,42.2902099,-0.017400862,0.701464381,1.16722408,,13.76584457,194.6408589,0.0
98.2265625,42.83420341,0.503230841,0.841410874,1.127926421,,15.55991254,275.74796289999995,0.0
119.8125,49.46380463,0.081767681,0.099811213,2.086120401,19.7991193,10.12164698,105.4288544,0.0
132.90625,50.22440852,,-0.140010949,3.486622074,18.51788401,7.305246177000001,64.27382035,0.0
93.265625,47.54495971,,0.453594631,3.115384615,18.27086421,7.812303702999999,71.18191095,0.0
98.0390625,36.08592228,0.391497659,2.043656884,2.6931438130000003,20.97777897,8.978333499,,0.0
95.1875,45.52295952,0.58956359,0.281248617,17.45150502,56.16417784,2.935172463,6.72126795,0.0
117.765625,42.01608404,0.138450462,0.694804103,1.5894648830000002,15.62369532,11.74582826,153.3327487,0.0
98.3359375,41.43901342,0.30207623,0.99507539,1.894648829,18.13851216,10.70562548,120.64214,0.0
114.7890625,51.94252418,0.075054994,-0.593419574,3.761705686,,6.818257423,54.8212119,0.0
81.0078125,39.88822196,1.729321514,5.222868449,97.56187291,84.41051951,0.285843093,-1.314893301,1.0
86.6015625,37.38008741,0.60836699,1.973847609,1.963210702,17.85631947,9.765484983,,0.0
114.203125,49.44589205,0.008293758,-0.141872468,2.486622074,15.34025422,9.228698148,109.2857195,0.0
108.4375,30.8956788,,3.491741635,2.893812709,19.89675513,8.007020206,70.74141736,0.0
87.0859375,40.54492634,,1.978205814,4.02006689,25.08489796,7.055696032999999,52.73233816,0.0
118.1640625,48.73457726,-0.0551187859999999,-0.36190418,40.85200669,64.96695073,1.247757775,0.0825869809999999,0.0
26.765625,27.3585808,6.098885782999999,42.26782453,25.2951505,55.10848841,2.403071004,5.152959243,1.0
105.6796875,47.05779917,0.536916817,0.298403016,2.10451505,16.88827975,10.14098324,116.6661456,0.0
119.0859375,53.7171451,0.206402807,-0.473705761,5.819397993,25.14361741,5.328360339,33.04785106,0.0
55.671875,28.60482624,,17.58977833,10.89715719,43.53292636,4.223892139,17.13286417,1.0
27.484375,26.77655935,,43.94082312,116.8754181,92.04395143,-0.0586891259999999,-1.571429441,1.0
108.109375,41.84070132,0.448054701,0.707548854,1.482441472,11.43048758,12.579303,222.0684661,0.0
119.8125,58.06283638,-0.001550634,-0.624844215,3.673913043,20.59221096,6.918202324,54.05813595,0.0
77.28125,34.900962,0.96942864,3.983778058,1.799331104,,10.37705202,127.8495821,0.0
105.703125,42.14435004,0.143993043,0.5058978,0.581939799,10.61979638,19.65941814,405.6895913,0.0
146.015625,46.84965721,-0.316162821,-0.0692121929999999,5.776755852999999,30.95632096,5.557745982,30.65989417,0.0
124.7578125,47.753067,-0.030028935,-0.131237012,18.11705686,51.38437691,2.73513877,6.161050824,0.0
101.7109375,45.13160484,0.247754232,0.316490633,0.892140468,10.73242072,17.10362739,343.2446602,0.0
98.6328125,48.47387684,,0.3066628489999999,4.263377926,22.14678223,6.526476395,47.68302774,0.0
145.8125,48.58622329,0.046611362,-0.238531543,4.471571906,26.44964348,6.197346738999999,39.10969659,0.0
113.9609375,43.39578075,,0.844673365,1.591973244,,10.60045484,129.6958697,0.0
99.6875,46.80924555,0.47325229,0.333488722,1.090301003,14.23601372,14.25863999,213.6688025,0.0
58.8671875,38.17483855,,11.23843312,24.2006689,56.11396847,2.456263348,5.115000831000001,1.0
133.2578125,56.53279553,-0.047957332,-0.634221422,19.59364548,53.43977725,2.579367903,5.241596508,0.0
112.234375,48.58618058,0.295057593,0.072638258,1.068561873,10.45048758,16.43328965,340.6348318,0.0
96.3125,39.6103581,0.511542811,1.159796358,3.120401338,23.53089235,8.331097683,71.68512789,0.0
107.7890625,46.57078825,0.3529854839999999,0.051859108,2.06187291,13.60618531,10.28214335,137.826245,0.0
135.75,51.49757276,-0.236976035,-0.100829258,1.953177258,15.82426954,10.78707863,134.4972854,0.0
102.3515625,56.7009135,0.8200940409999999,0.2091034439999999,146.2157191,57.49237513,-0.94128896,1.461150357,0.0
144.8515625,46.81247327,-0.150825706,0.0086200569999999,2.924749164,19.96299309,8.656855413999999,82.32786132,0.0
110.578125,50.376180100000006,0.108347847,-0.068180199,1.850334448,15.53521757,10.8946755,137.73918769999997,0.0
93.421875,36.91493799,0.447521724,2.058374721,2.218227425,18.0612587,9.945937466,106.9637227,0.0
124.0859375,46.58829442,-0.003484972,0.082573065,2.098662207,,10.12672949,136.34667190000002,0.0
12.4765625,27.75449424,7.037477937,52.458596400000005,130.26588629999998,70.57405234,-0.176803256,-0.768255982,1.0
73.0234375,35.53133847,1.014496527,4.359567053999999,1.959866221,15.91842902,10.5875614,127.0888578,0.0
125.203125,50.54922715,-0.125812112,-0.200351374,2.387959866,19.12824145,8.997247672,86.97260875,0.0
142.4296875,50.70837018,-0.35271483,0.087346579,9.459866221,35.48765711,4.0808956510000005,16.81330864,0.0
117.234375,49.42773835,-0.027460291,-0.331094877,2.030936455,14.86555848,9.994035891,122.8896917,0.0
136.8046875,52.82297361,-0.026834284,-0.344428516,2.031772575,13.86264418,11.63219561,173.1168239,0.0
93.453125,47.23608581,0.7249247390000001,0.6051390870000001,5.573578595,29.38082505,5.611396876000001,31.90507786,0.0
24.484375,41.16544067,4.347698018,18.75114241,109.7892977,82.21609152,0.0104254669999999,-1.259046483,1.0
85.015625,36.71724399,,2.5031419230000003,3.262541806,21.98143717,7.249660523999999,54.86303677,0.0
115.78125,48.15241711,0.170699268,-0.072645839,2.268394649,16.47626359,10.0074052,115.7066643,0.0
96.921875,46.73288613,0.338692481,0.266694278,2.306856187,16.73465912,8.876670368,90.8365804,0.0
88.5859375,45.18236094,0.4886534489999999,0.661438584,5.18729097,26.68185608,6.555445609,47.04622388,0.0
119.984375,43.76624419,0.021271029,0.723206158,1.925585284,15.09231285,10.0625883,119.170871,0.0
124.5234375,49.51041002,0.055244827,-0.188136126,1.782608696,16.73453657,10.99100033,131.65803929999998,0.0
144.390625,49.72851835,-0.1645507269999999,-0.101165721,3.842809365,22.89087184,7.448300386,61.85352073,0.0
123.828125,42.56577803,0.078356605,0.245278933,1.690635452,11.61259894,12.17262636,210.00998430000004,0.0
136.515625,55.60814132,0.033022873,-0.541867485,4.467391304,,6.58524628,47.1217606,0.0
51.8671875,35.85939798,3.268105214,15.02731718,21.65802676,,2.7543921260000004,6.393432547000001,1.0
113.71875,51.71208416,,-0.308866958,4.988294314,26.04334302,5.902053501,37.12494087,0.0
133.125,59.95727646,0.012855051,-0.804890239,31.55351171,65.2362543,1.73517963,1.35850768,0.0
106.9375,54.51802311,0.693495497,0.0708385,24.21655518,62.03452022,2.45236426,4.601263057,1.0
120.640625,39.97376764,0.054248069,0.507816901,4.627926421000001,24.34931525,6.2286040620000005,41.26719689,0.0
128.90625,57.85008069,,-0.542600954,1.448996656,,13.34164946,217.2185623,0.0
112.75,50.19929033,0.172985843,-0.218257017,1.85451505,16.47219928,11.39422449,145.2135479,0.0
123.8203125,52.35626658,0.072767668,-0.372553152,3.668060201,20.54787256,7.584865207000001,66.58051985,0.0
127.75,42.51819463,-0.181472458,1.168102785,9.781772575,37.91541416,3.883460713,14.13897419,0.0
80.4375,48.13972989,1.6060926780000002,2.362365961,32.72324415,65.51169439,1.854559768,2.127182323,1.0
139.2578125,54.93522408,-0.159079585,-0.441420569,5.724080268,27.05047534,5.38043898,31.01853552,0.0
155.5078125,49.96342351,-0.327651834,-0.261570874,118.4414716,66.72811419,-1.139943092,-0.51691491,0.0
131.8359375,46.1412196,,0.385516082,2.876254181,15.71409709,8.574427152,97.35047634,0.0
76.8515625,41.49982866,0.7442031720000001,1.4641748069999998,3.22826087,21.03621429,7.247670151,56.44359608,0.0
113.3203125,41.41462106,0.291286618,0.67797834,2.3603678930000003,15.97101475,8.515365721,88.70635629,0.0
92.890625,50.00066162,1.409737846,1.964645676,42.98829431,74.76461298,1.3950157980000002,0.321894692,1.0
102.859375,41.62570089,0.3908877429999999,0.7720840659999999,2.418896321,16.62142744,9.340399924,106.5922892,0.0
143.734375,51.50234891,-0.124623835,-0.0141802889999999,6.762541806000001,30.98514265,5.093959645,27.08614084,0.0
104.828125,45.19404506,0.339590523,0.1266427,4.507525084,,6.163474872,40.16547735,0.0
142.40625,53.02231805,-0.232611987,-0.52268043,3.506688963,,8.330609597,76.45772283,0.0
126.078125,42.57834862,-0.091226228,0.271369206,15.2048495,56.12230442,3.431510024,9.82072853,0.0
132.7109375,55.99890517,-0.192935327,-0.37968659,2.290133779,15.85127163,9.763996354,112.4412893,0.0
132.1484375,51.09994647,-0.089447443,-0.0189829,56.78511706,85.05180290000001,0.96479958,-0.8592620209999999,0.0
106.5625,47.41600303,0.315270049,0.091569073,1.754180602,16.52305901,10.73129659,125.0885017,0.0
24.1328125,30.82317794,6.257434127000001,41.92342777,92.59782609,57.70332348,0.951039989,0.825567594,1.0
147.7109375,53.41043208,-0.387586341,-0.147673856,64.0041806,79.14097207,0.45213382,-1.739067462,0.0
138.1015625,51.19537329999999,-0.126696823,-0.588314825,2.390468227,16.01537335,8.832967267,94.36025573,0.0
93.78125,51.07943224,0.426603622,0.00933542,4.706521738999999,25.961542,6.551423422999999,45.81434028,0.0
90.265625,36.03784564,0.505556233,2.239135368,2.406354515,14.84069565,8.768748587000001,100.7642696,0.0
107.578125,45.01121551,0.321174848,1.035746678,1.0025083609999998,11.79730542,14.38934822,240.3261001,0.0
100.8046875,48.24871413,0.616177451,0.7317779459999999,72.73829431,92.06904984,0.592934785,-1.454346199,0.0
93.0234375,37.96739243,0.49488119,1.449353866,1.831103679,14.99246976,10.08070168,119.583854,0.0
120.7109375,49.09384386,0.093085515,-0.246459933,1.892140468,11.82032029,11.57148528,194.1192627,0.0
101.265625,49.33566224,0.47364831,0.205596118,4.096989967,,7.088831572,56.07494317,0.0
113.4609375,46.43340365,0.019257852,0.010177545,3.384615385,21.61654801,8.475565563,79.88456948,0.0
95.09375,46.56085358,0.58680263,0.409974028,2.747491639,20.59076778,7.940477032,65.50837662,0.0
107.3984375,48.14923738,0.260241011,0.21431017,2.5392976590000003,14.88436906,8.976076503,106.0545403,0.0
133.6796875,50.32207729,-0.09933993,-0.371068379,64.96822742,86.83080842,0.812793049,-1.029041296,0.0
69.6640625,38.1709308,1.11719549,3.230216187,2.565217391,15.74142844,9.046182958,102.1487774,0.0
152.75,54.83839896,-0.326922823,-0.371996532,2.7098662210000004,18.31639258,9.565134469,104.0034427,0.0
106.890625,44.09546362,0.258986541,0.552247953,11.89464883,46.47746177,3.873275767,13.66037178,0.0
90.984375,36.75573603,,2.061979303,1.5468227419999998,17.35331207,12.26008384,156.7854817,0.0
130.296875,51.96954628,-0.005584502,-0.295680204,4.299331104,23.55753008,6.883941503,52.33710596,0.0
71.796875,37.46276472,0.840180985,3.029052273,40.96404682,78.431837,1.41466447,0.061824798,0.0
81.96875,40.35640777,,1.876498648,1.810200669,15.06546238,10.71296413,131.9510435,0.0
107.1484375,48.90761218,0.318516794,-0.128622645,1.051003344,9.778392704,17.76109587,405.8298591,0.0
124.3046875,51.72063759,-0.06440006,-0.3925320329999999,1.173076923,12.43757567,14.29344184,239.17976690000003,0.0
89.7578125,38.91130662,0.5716299,1.970539756,3.551003344,20.78480859,7.451687758999999,63.27082393,0.0
70.671875,38.18501616,,2.649724403,4.408026756,22.74478298,6.091345229,40.9731114,0.0
36.0390625,46.97745509,3.312638443,10.61678866,1.495819398,13.53507086,13.30621017,200.8570219,1.0
137.9296875,52.98027103,-0.094887839,0.131425498,2.370401338,18.10321837,9.198938946,94.39367647,1.0
107.15625,48.59726675,0.326173608,0.02605364,6.571906355,,5.351523919,27.96954754,0.0
80.96875,37.88303081,0.7769307790000001,2.457622502,1.3361204009999998,13.40646027,12.39316855,175.89434269999998,0.0
81.5390625,38.68904527,0.860457336,2.079828901,2.158026756,19.92756811,10.07677028,104.7451611,0.0
133.8984375,53.1149755,0.045854171,-0.3687690079999999,4.155518395,26.32726046,6.9320711070000005,49.49047361,0.0
104.1796875,49.73012065,0.0926262559999999,-0.336586819,2.461538462,13.66363821,9.029734692,118.3487759,0.0
27.8515625,27.66543699,6.197866078,44.145531,75.80016722,69.46730686,0.963370687,0.015395832,1.0
141.4921875,48.90615952,-0.024137155,-0.2979774189999999,2.670568562,16.28231811,8.630248896,92.64755839,0.0
123.65625,47.72061228,,0.056479752,2.677257525,19.27935414,9.416952512,101.2743585,0.0
138.7109375,44.95416978,-0.055425561,0.394946284,1.072742475,11.37101106,14.26187926,252.1769738,0.0
109.0546875,42.36325586,0.457331771,0.551341372,1.346153846,13.22770391,13.83671474,,0.0
118.1953125,41.46008219,0.391060998,0.66541678,1.626254181,12.51640848,11.60540245,175.7818009,0.0
117.59375,46.87373957,0.078617046,0.0479367579999999,1.806020067,11.75292594,11.93863803,203.6668296,0.0
99.125,42.4630354,,1.207424981,2.3720735790000003,19.92891689,9.212676553,88.43037718,0.0
96.0703125,43.02963797,0.53074324,0.926145128,1.061036789,11.04500312,15.14102292,280.8779068,0.0
112.8359375,42.14906163,0.303681923,0.125849601,0.650501672,8.776675044,22.31288155,601.1025553,0.0
117.8515625,46.06840869,0.3442664039999999,0.525138499,2.781772575,16.34325679,7.727255461,75.95008434,0.0
13.7265625,27.71865201,6.740331297000001,49.21605044,96.74916388,73.91970441,0.2914960219999999,-0.751527032,1.0
114.6171875,52.00783010000001,,-0.081143917,5.969063545,32.57106785,5.662582357000001,31.66311536,0.0
124.0625,47.95745999,0.12729069,-0.113653426,2.390468227,14.79250724,9.557792208,117.0486733,0.0
110.2578125,58.11078403,0.132559231,-0.750325135,2.8294314380000003,18.67409282,9.247512678,98.43119241,0.0
99.046875,45.87259179,,0.454926106,2.015886288,13.32393859,10.49916037,,0.0
105.4765625,48.70830987,0.326512027,0.176038203,2.150501672,15.36335032,10.13499171,123.5152694,0.0
104.9375,50.73502704,0.436124271,-0.144376389,13.0367893,45.17720943,3.558973635,11.70782117,0.0
110.21875,49.86010703,0.321763077,0.0854439469999999,3.476588629,18.51277116,6.517648545,52.42884382,0.0
136.796875,50.21179508,0.242342481,-0.41811487,2.448996656,19.12797704,9.18685928,91.70510154,0.0
107.4296875,41.47602538,0.153502121,0.587693049,2.8294314380000003,19.25904218,8.419240731,79.58747289,0.0
98.7265625,50.40782349,,0.245230855,0.570234114,9.011285211,22.01858876,561.8337872999999,0.0
138.21875,49.24523097,-0.136890321,0.0596189659999999,2.16722408,12.876262,9.991939458,145.34880149999998,0.0
131.203125,49.89635498,0.239724721,-0.204361884,1.819397993,,11.90907705,175.1796326,0.0
86.2109375,38.8184179,0.79260422,2.410391095,7.984113712,35.82317567,4.66289914,21.23946692,0.0
83.078125,37.21277699,,2.713111233,1.557692308,,11.73491727,159.8168356,0.0
132.59375,47.71832023,-0.412853166,0.243889596,1.253344482,14.12522343,13.07254597,182.6598699,0.0
115.2578125,41.62560925,0.130971571,0.258854879,108.9774247,83.68040407,-0.48905346,-1.6581365030000002,0.0
115.78125,53.30571286,,-0.518847463,3.5652173910000005,22.37234155,7.740922135,65.02484401,0.0
106.7734375,51.89219818,0.260078751,-0.4034447879999999,2.488294314,15.08451209,8.574491164,95.48565486,0.0
96.5703125,38.42945721,0.3862906479999999,1.25014927,0.489966555,8.709011959,23.79325475,640.206723,0.0
133.0546875,47.60158686,-0.015061284,-0.167059851,2.182274247,12.88183576,10.05746544,,0.0
42.375,37.74523977,3.945916959,17.82768407,35.49080268,63.73788100000001,1.814139538,2.34681367,1.0
136.0625,50.91364472,0.089326301,-0.400500161,1.889632107,14.05339291,10.57392536,137.169535,0.0
108.875,43.91166559,,0.436190705,1.834448161,,10.85831125,135.53522969999997,0.0
120.7265625,50.47225643,0.3461780789999999,0.184797225,0.7692307690000001,11.79260254,17.66222194,329.5480159,0.0
116.21875,49.61223663,-0.04843176,-0.009075894,1.507525084,13.91994948,11.45023719,153.59642759999997,0.0
112.9140625,42.42954221,0.104533268,0.139369874,1.313545151,12.89283786,12.82142008,191.9452624,0.0
111.703125,41.67908637,,0.555957952,2.685618729,19.48753552,8.555987945,80.95448401,0.0
95.78125,47.05149066,0.453031787,0.247058973,2.33277592,15.73259922,9.212913295,102.5251678,0.0
90.0703125,45.28299619,0.768028323,0.83413215,1.100334448,12.16456144,13.9498853,226.0178042,0.0
115.359375,50.37945613,0.2859471839999999,-0.097736845,3.963210702,25.34478602,6.849677671,47.93144076,0.0
103.84375,46.01722461,,0.203181981,2.518394649,19.11211849,8.620264426,81.56750155,0.0
97.734375,33.23977389,0.7031429140000001,3.559193447,1.455685619,15.1093188,12.2163572,161.12437119999998,0.0
112.3671875,50.33153694,0.324325358,-0.184865863,2.454013378,16.52429221,8.734480699,93.89632051,0.0
129.921875,48.58603988,-0.004091777,-0.265232723,2.831103679,17.53534136,9.581191345,112.3330207,0.0
129.375,44.56841651,0.049779493,0.506330188,3.60451505,21.13303805,7.181384025,56.85662961,0.0
115.2109375,50.14722892,0.246129071,0.06327291,114.42391299999998,91.94419056,-0.4005883779999999,-1.750813596,0.0
